,Tweet Id,Text,time,date
1496,1439928618579283973, @Mm0011010n طلبت افاده عن طريق ,12,2021-09-20
1497,1439928382444163072,   فرع ينبع النسائي يكون مفتوح العصر,12,2021-09-20
1498,1439928371333447682, ممكن فتح ,12,2021-09-20
1499,1439927244596682753,  مقفل,12,2021-09-20
1500,1439926988295266304, أرغب  إضافة مولود  سجل الأسرة واستخراج شهادة ميلاد ولكن لم أجد موعد ،  الطريقة ,12,2021-09-20
1501,1439926808946921477,   مقفل ,12,2021-09-20
1502,1439926422915715074,  اريد اضافه مولود ابشر  لم يقبل الاضافه,12,2021-09-20
1503,1439925802305474564, متى ينتهي دوامكم,12,2021-09-20
1504,1439925741542596608,  لديكم مغلق  طريقة الارسال,12,2021-09-20
1505,1439925391850881025, ارجو فتح ,12,2021-09-20
1506,1439925026204045314, @Mm0011010n أنا اضفت لقب اخذت ي المعامله تقريباً ٥ شهور,12,2021-09-20
1507,1439924962895204360,  اناعندي تجديد وليش ماترسلون هويتي بالبريد اجل مو لازم ازور الفرع اذا تخدمونا نكون لكم  الشاكرين واكرر انا مأجله اللقاح بسبب مضاعفات حمل.,12,2021-09-20
1508,1439924681054818310," 
 

اقدر اسوي موعد عشان تغيير بطاقة الهويه الوطنيه لآخر اصدار   مع العلم ان الهويه ما انتهت",12,2021-09-20
1509,1439924190296133633, شكرا لكم,12,2021-09-20
1510,1439923285576273924,"
موظن البنك العربي @ANB_BANK تم اجباري  تصوير بطاقة العائلة
 هذا مخالف لنظام @SAMAcares
@MOFKSA",12,2021-09-20
1511,1439922938682167301,  مقفل,12,2021-09-20
1512,1439921808212434946,  تقولون راجع اقرب فرع واطق مشوار  الاخير الموظف يقول احجز موعد  اي ايقونه مو لازم تغيير اسم !!!! ليش ماقلتوا لي هالكلام هنا ,11,2021-09-20
1513,1439918121431801862, تكرما افتح  لارسال البيانات التي طلبيتموها,11,2021-09-20
1514,1439917718099136514, سلام . ابسوي بلاغ عن الهويه الوطنيه مفقوده. مو راضي يقبل  يطلع لي الخدمه غير متوفره حالياً.  ايش الحل ,11,2021-09-20
1515,1439915061137530890," 
لو سمحت متى اوقات العمل بالرياض قسم النساء حي المروج",11,2021-09-20
1516,1439914280237797386, رفض تغيير المؤ م السبب  خاص,11,2021-09-20
1517,1439912436828708870, تم رفض طلب الهويه  قبل الموظف ايش السبب !!,11,2021-09-20
1518,1439910548519464965, شكرًا لكم💜,11,2021-09-20
1519,1439908845468504064, شكراً لكم,11,2021-09-20
1520,1439907428452249604, شكرا لحسن التعاون,11,2021-09-20
1521,1439907294599426050, تم الارسال  العام لعدم وجود تجاوب  ,11,2021-09-20
1522,1439907255034462209,"   
 ممكن ان ترسل الهوية الوطنية الى الزل",11,2021-09-20
1523,1439905846792761346, ارجوا التواصل للأهمية,10,2021-09-20
1524,1439905716144381954, استخراج هوية بدل تالف واليوم الموعد,10,2021-09-20
1525,1439905548984586240, بدل تالف,10,2021-09-20
1526,1439903180087861248, ادري ،،، بس انا بحثت عن موعد لما قبل انتهاء تاريخ الهويه ولم اجد الا بعد انتهائها ،،، بمعنى أني لم اتعمد التأخر حتى انتهاء التأريخ ويفترض مع هذا الزحام  المواعيد عدم احتساب الغرامة !,10,2021-09-20
1527,1439903108969152512,  طريقة توثيق رقم الجوال,10,2021-09-20
1528,1439903028748984324,"     ..
أنا أحمل بطاقة هوية زائر يي
ولدي مولود  استطيع استخرج له شهادة ميلاد وماهي الشروط  ذلك
مشكورين ..",10,2021-09-20
1529,1439902797445713925, سعادة الموظف المحترم. يبدوا ان  مغلق  قبلكم لذلك لايمكنني ارسال البيانات عبر  وشكراً لكم.,10,2021-09-20
1530,1439901620612079620,  فقدت بطاقه احوالي  الشخصيه  اعرف كم مرة فقدتها ,10,2021-09-20
1531,1439901346887503877, مساء الخير ، ماهي المتطلبات لتعديل المهنة + التعليم  و هناك اشكالية  حال الرغبة لتجديد  رغم انتهائها بعد سنة,10,2021-09-20
1532,1439900563953659904,   اريد استلام بطاقه احوال  الزوجه بالانابه  ماهي  الطريقه,10,2021-09-20
1533,1439899418627543041, مساء الخير، أرغب بتغيير اسمي وتجديد بطاقة الهوية  أستطيع تجديدها وتغيير الاسم  الوقت ذاته أم يجب تنذ كل خدمة  حِدَة,10,2021-09-20
1534,1439899149558820865, خاصية  ليست موجوده لديكم  يتم التواصل,10,2021-09-20
1535,1439899044411805698, طيب افتحوا ,10,2021-09-20
1536,1439898958139203584, متى تاخذو اجازه اليوم الوطني,10,2021-09-20
1537,1439895108204310528,   انا قدمت تجديد بطاقة الهوية الوطنية خلال كم المده المتوقعه لاستلام الرسالة النصية بشان استلام البطاقة,10,2021-09-20
1538,1439894994043777026, لكن  احصن وانا ماعندي توكلنا ولا بطاقه,10,2021-09-20
1539,1439894216243654662, تم تزويدكم بالبيانات,10,2021-09-20
1540,1439894206043066372,  ، هذي مسابقة مسويتها صيدلية الدواء سحب  سيارات،  آ اني احط رقم هويتي بأي مسابقة  مسابقات الشركات المعروفة  https://t.co/7TAaSEtg85,10,2021-09-20
1541,1439893920645791746, @77kaoy ارفقت نسخة  آخر مؤ دراسي وثيقة التخرج و تم رفض الطلب و السبب كاتبين (( ارجو ارفاق آخر مؤ دراسي اصل )) !,10,2021-09-20
1542,1439892201522307079, ليش كذا طيب حطيت موعد بلغلط ويتجي علي غرامه وانا احتاج وثيقتي ظروري وحطيت بلغلط موعد بعيد ترا عادي تعدلونه لي مب غلط ولا صعب,10,2021-09-20
1543,1439890263833563136, مرحبا طلبت تغيير اسم  ثلاث اسابيع ولسى ماتغير  حال رفض تغييره  يتم ابلاغي,9,2021-09-20
1544,1439890229238902786,     ، الوالد تو عام ١٤٠٠ هجريًا ، علمًا أنه  كرت العائلة ( القديم ) مكتوب عنده متو. سؤالي هو الآن  اقدر استخرج شهادة الوفاة وانا ماعندي فقط الا حظة النفوس وكرت العائلة ,9,2021-09-20
1545,1439889819409190913, @msash55 اخوي افتح  طلبتم تزويدكم بالبيانات ولم استطع ارسال رسالة لكم ع ,9,2021-09-20
1546,1439889779991134210, لا لم يتم استلام البطاقه,9,2021-09-20
1547,1439887036069068802,   .  يمكنني تحديث بيانات التعليم لدى ابشر ولا لازم مراجعة  المدنية,9,2021-09-20
1548,1439886790912061441, مساء الخير متى موعد أنتهاء دوام الأحوال المدنية فرع الأندلس مول بجدة ,9,2021-09-20
1549,1439886434433916934, ن ابعت  ,9,2021-09-20
1550,1439885758748368896,   ..  يتطلب تحديث دفتر العائلة  الحجم الكبير (قديم) الى بطاقة سجل العائلة . رغم انه لم يستجد عليها تغير بيانات .شكر لاهتمامكم .,9,2021-09-20
1551,1439885720521486337,    أعدل مؤي  أبشر ,9,2021-09-20
1552,1439885196086611971,  انا طالبه تعديل مؤه  ابشر ولسى ما تغير  ايش السبب ,9,2021-09-20
1553,1439884977399902209,  طريقة سداد الغرامة,9,2021-09-20
1554,1439884416961163272, لا يوجد رد ع خدمة العملاء عند الغاء موعد لا يتم ما العمل,9,2021-09-20
1555,1439883757897588739,"
 
حاولت اعدل المستوئ التعليمي  ابرشر ورفض ارفق صورة الشهادة ومايقبل",9,2021-09-20
1556,1439881974936649728, @msash55 سلام   اعدل المو الدراسي  متوسط الي ثانوي,9,2021-09-20
1557,1439881587525570567, حجزت موعد بلغط بدل فاقد للهوية الوطنيه المشكله الموعد بعيد جدا وش الحل,9,2021-09-20
1558,1439881510740451329, لا استطيع ارسال اي رسالة علي  مالم تتم اضافتي,9,2021-09-20
1559,1439881148289724419, أرغب بي الفاده وين بتكون  أتوجه للحوال,9,2021-09-20
1560,1439880986129571841," لم يتواصل معي احد الى الان ! 
علموني الطريقة هنا ما  داعي احد يتواصل .. رفعت صورة اصلية  وثيقة التخرج بشكل صحيح  ابشر و جاء الرد بالرفض (( ارجو ارفاق صورة اخر مؤ علمي اصل )) طيب انا رفعتها لكم",9,2021-09-20
1561,1439880712631595008,   ورحمه   أخي الكريم عندي طلب وثيقه شهادة ميلاد وسجل الاسره سلمت للبريد السعودي ولم يتم اتسليم لمستدي بسبب  الموزع وعندما توجهت للبريد افدني إنهاء رجعت المصدرولماتوجهت للمصدرافدني إنهاء  البريد رقم سجل المدني 1051044459,9,2021-09-20
1562,1439880681270751233, شكرا,9,2021-09-20
1563,1439880407575666688, و المعاملات البنكيه والمحاكم!,9,2021-09-20
1564,1439880050740969476, انا باقي  انتهى البطاقه الشخصيه 18/10 عادي اجدها الحين,9,2021-09-20
1565,1439878420549275650, الزواج قديم وتم توثيقه الان اكتروني,9,2021-09-20
1566,1439878310595633154, @Nasser35486506 اذا كان الزواج قديم وتم توثيقه الكترونيا   يجب ان اراجع ,9,2021-09-20
1567,1439877729579675648,  الهوية الاكترونيه  ابشر ت بالغرض بالمحكمه,9,2021-09-20
1568,1439877725179813889,  يحق للمؤسسات الحكومية و غير الحكومية اخذ صورة  الهوية الوطنية.,9,2021-09-20
1569,1439876643493978115, ممكن استفسار   كرماً ,8,2021-09-20
1570,1439876483108020227, نوره حمود محمد عبد السجل القديم 1118101300,8,2021-09-20
1571,1439875869682634752, افتحو  مهم,8,2021-09-20
1572,1439875172354478084, اتى تردون   لو سمحتوا,8,2021-09-20
1573,1439875138397351940, لو سمحت انا عملت تجديد هوية وطنية يوم الخميس الماضي ولكن لم يتم اصدار الهوية الجديدة الى الآن ,8,2021-09-20
1574,1439874998525644800, ردوا علي ,8,2021-09-20
1575,1439874789640970241,,8,2021-09-20
1576,1439874203088523270, مرحبا استخرجت هويتي  الرياض  وابي استلمها  أحوال جده,8,2021-09-20
1577,1439874099770269699,"   
لم يتم اضافة الزوجة  حسابي بأبشر علما بانه تم توثيق العقد الالكتروني

الزوج/ سعيد محمود محمد السهيمي
سجل / 1018778876
الزوجة/ شروق سعد سعيد الحربي
سجل/ 1086005616

رقم وثيقة عقد النكاح / 431481419",8,2021-09-20
1578,1439871895051149315, @saadkm53     ,8,2021-09-20
1579,1439870399894990848,  مغلق للتواصل,8,2021-09-20
1580,1439868285969915904, ماعندكم اي تساعد وتعاون تم التواصل معي ولكن ماحليتوا المشكله !!,8,2021-09-20
1581,1439867545998200833, عندكم ايميل,8,2021-09-20
1582,1439867360652021763,   ، انا اضفت بنتي ب بإسم إيلين كما هو موثق  المستشفى بتبليغ الولاده ، ولكن انصدمت بإضافه اسم البنت ب بدون الهمزه وصار ايلين ابي اعدل  الاسم  بإضافه الهمزه إيلين بما ان الخطأ   اضافها  ,8,2021-09-20
1583,1439867205970186241, ٣٠,8,2021-09-20
1584,1439867139893211143, افتحو  طيب !,8,2021-09-20
1585,1439866329289400321, نموذج بيانات التقديم .,8,2021-09-20
1586,1439865926590115842, اخوي ممكن تفتح  لتزويدكم بالبيانات تكرما,8,2021-09-20
1587,1439865691105017859,  يتم الارسال ع ,8,2021-09-20
1588,1439865266318479360,  ..  يمكن تعديل المهنه,8,2021-09-20
1589,1439863858689101828,  مقفلينه شلون اكلمك ,8,2021-09-20
1590,1439863765005127692, ه حال اننهت هويتي ولا جددته  عليه مخالفه,8,2021-09-20
1591,1439862986659741696, 1108704675 الميلاد 11 رمضان 1418,8,2021-09-20
1592,1439862859597553667, كم يوم عمل حتى استخراج بدل فاقد,8,2021-09-20
1593,1439862830791073792,   عند تجديد بطاقة الهوية ما هي الوثائق المطلوب احضارها  يلزم احضار شهادة الميلاد أو الاكتفاء بأصل الهوية الوطنية ,8,2021-09-20
1594,1439862805017079812," 
  
ابي برنت لولدي عمره ١٣سنه  الطريقة",8,2021-09-20
1595,1439862411595505665,"  
لو سمحتوا افتحوا  عشان ازودكم ببياناتي",8,2021-09-20
1596,1439861552333705216, @alii__sa  ليش مايكون هناك حظر اذا تم البلاغ عن البطاقة ويقدر الشخص يرفع الحظر اذا حصل البطاقة لان مره صارت لي سويت بلاغ وحصلتها بعد يوم,7,2021-09-20
1597,1439858615775531009, اخوي  ازودكم بالبيانات عبر  و لديكم مقفل,7,2021-09-20
1598,1439858168176185344, ماحد يرد,7,2021-09-20
1599,1439857466276200450, اوك اتى الرد سريع لأن ليه حوالي  شهر و نص,7,2021-09-20
1600,1439857394096484353,   عندي معاملة  احوال المدينه استخراج سجل مدني جديد وللاسف لم يدوني باي شي,7,2021-09-20
1601,1439856421374500865,  مقفل اتى تفتحونه عشان ازودكم ببياناتي,7,2021-09-20
1602,1439856375459459072,  مقفل اتى تفتحونه عشان ازودكم ببياناتي,7,2021-09-20
1603,1439855954690969602, ارجو فتح  لكي اتمكن  تزوديكم ببياناتي,7,2021-09-20
1604,1439854703681183745, ارجوا الرد والتوضيح,7,2021-09-20
1605,1439853874450419712, ابغى ابلغ فقدان هوية بالموقع بس يطلع لي الخدمة غير متاحة ,7,2021-09-20
1606,1439853234781315073,    يعاك  تاريخ ٧ سبتمبر قبل اسبوعين جددت بطاقة احوال جديده وصدرت البطاقه وحاطين تاريخ انتهاء البطاقه ٢٠٢٢/١/١٣ يعني بعد اربع شهور تنتهي البطاقه وهي جديده  يتم التعديل ,7,2021-09-20
1607,1439851544573263878,   ، أود تعديل المؤ  أبشر ولكن الخدمة غير متاحة ، ماهي الطريقة البديلة,7,2021-09-20
1608,1439850860486533125, موظف الاستقبال  احوال الأحساء رفض إعطائي رقم لتجديد الهوية بحجة ان الموعد يوجد به التاريخ ولا يوجد به الوقت . مما اضطرني لمراجعة مدير الأحوال الذي ساعدني .,7,2021-09-20
1609,1439850577412960260, مقفلين !!,7,2021-09-20
1610,1439849076799967232," @qasimalali1234   
اصدرت بطاقه الأحوال جديده قبل تقريبا ٩ اشهر ولم استلمها  فرع   ولم تصل لي رساله الاستلام  يمكن استلامها  الفرع الان بدون الرساله",7,2021-09-20
1611,1439846723942338560,    يعاك  تاريخ ٧ سبتمبر قبل اسبوعين اصدرت بطاقة احوال جديده وصدرت البطاقه وحاطين تاريخ انتهاء البطاقه ٢٠٢٢/١/١٣ يعني بعد اربع شهور تنتهي البطاقه وهي جديده  يتم التعديل ,6,2021-09-20
1612,1439846233825218563,,6,2021-09-20
1613,1439845502992986115,    طلب صورة  الهوية الوطنيه عند الشراء  خارج المملكة لغرض شحنها     للسعودية قانوني وشكرا,6,2021-09-20
1614,1439842377234063361, بس هي تهيه ويطلع لي كذا https://t.co/ylpLKvfMds,6,2021-09-20
1615,1439841297456582657, @REEF_1999_ اي مكتب,6,2021-09-20
1616,1439840700909170689," تم تصديق عقد الزواج وارغب باصدار كرت عايلة 
 الخدمة متاحه الكتروني او يلزم مراجعة الفرع ",6,2021-09-20
1617,1439839877567324162, ممكن يا حبايب تفتحون  شوي 🙂,6,2021-09-20
1618,1439837909960515584, قاعده اتصل وكل شويا مشغول الخط 🙃يعني الواحد  يستفسر ويحل المشكله اللي عنده ,6,2021-09-20
1619,1439837878952120320,  حال تلف شهادة الميلاد لشخص يحمل هويه وطنيه ماهي الاجراءات والمتطلبات لاصدار شهاده جديده ,6,2021-09-20
1620,1439837702350852096, ممكن تفتحون ,6,2021-09-20
1621,1439834491359485954,  ،، رحت لجوازات القصيم وطلبت هم وبط رقم الحدود لزوجتي الخليجية وزرت مكتب الاخوال للاضافة وتم الرفض بسبب لم يتم الربط  رغم تقديم جمسع المستندات و عقد الزواج لي ثلاث شهور  نفس الموضوع والمواعيد تاخذ وقت وين القى الحل,6,2021-09-20
1622,1439831549780824074," اليوم ذهبت اجدد البطاقه وقال لي الموظف بعد
١٤ يوم تستلمها  والبنك قال لي اخبرنا متي تنهي بطاقه حتي ماتوقف خدماتك مدري لو تعلوني باي تاريخ تنتهي البطاقه الجديده",5,2021-09-20
1623,1439830752988999681,     ،  اقدر اخذ برنت   بعدد الاخوه والاخوات ,5,2021-09-20
1624,1439830389258924035," 

تعديل المهنة  يتم عن طريق ابشر ام لا بد  مراجعة مكتب  المدنية

و بإمكاني اعادة المهنة الى طالب بعد انهاء خدماتي  الشركة اللي كنت اعمل ها",5,2021-09-20
1625,1439829157706358787," 
صباح الخير ، وش الاجراء المتبع بعد التبليغ عن فقدان شهادة الميلاد ",5,2021-09-20
1626,1439828171134746625,    انا حجزت موعد تجديد وبطاقتي ضاعت اقدر اجددها ولا لازم اغير مسمى الموعد لبدل فاقد ,5,2021-09-20
1627,1439828143301398530," 

  ،  يلزم حجز موعد لاستخراج برنت بناء ع طلب الجهة التي راح اعمل ها .. و حال لا بد موعد اي ايقونة اختار .. وشكرا",5,2021-09-20
1628,1439826524610437121, فضلا  أصحح تاريخ الميلاد بالميلادي اذا اكتشفت أنه مايطابق الهجري وفقاً لتقويم أم القرى,5,2021-09-20
1629,1439826083663208450,   أنا قدمت ٣ مرات   فترات مختلفه  تغيير مؤ دراسي وماتغير شئ لين الحين لي ٣ سنوات متخرجه ممكن اعرف ليش ماتغير,5,2021-09-20
1630,1439826029015601154,   اتى تردون علي ضروري انا لي يومين احاول اقدم بلاغ  هويتي عشان اطلع باطقع غيرها ويومين يجيني فشل ف الخدمه لما اجي ببلغ وش المشكله بالظبط ,5,2021-09-20
1631,1439823622575693825,   ممكن تدلوني  طريقه تغيير الاسم بالموقع,5,2021-09-20
1632,1439823355612442626,     . انا طالب مبتعث خارج المملكه واريد تجديد بطاقة الهويه الوطنيه فماذا افعل. شكراً لكم وجزيتم خيراً,5,2021-09-20
1633,1439819813103222787, عندي استفسار  اراسلكم,5,2021-09-20
1634,1439819686254977030, وش الاجراء ,5,2021-09-20
1635,1439810720409993216, نعم ام لا لا  يسمح باسم امير   اتوقع عادي  مثل اميره اريد صوره لم افهمها ارجو الاجابه بنعم او لا وشكرا لك,4,2021-09-20
1636,1439808127256436740, مرحبا اخوي ممكن ترد ع  للضروري,4,2021-09-20
1637,1439807106778030080, @gghh78 ممكن التواصل خاص يعطيكم العاة,4,2021-09-20
1638,1439806812212146179, @exxkk ممكن التواصل خاص ,4,2021-09-20
1639,1439806170873618433,  ابي اطلع بدل فاقد بطاقه العائله يقول غير متاح وش السبب وانا لي كم يوم احاول اطلب ونفس الرد يعطيني??!,4,2021-09-20
1640,1439798159018971136,"    اغير  طالبه الى ربة زل بدون مااروح الأحوال 
عدلت البيانات اني خريجه وتعدلت بس لازال مكتوب طالبه",3,2021-09-20
1641,1439797839601799177, يمديني اجدد البطاقه قبل نهايتها بشهر,3,2021-09-20
1642,1439790318208135172, أنا خريج  ٢٠١٨ وللآن المهنة طالب  اقدر اغيرها ,3,2021-09-20
1643,1439787580896260101, لدي شهادة ميلاد قديمة وورقية وتحتاج الى ترميم ،  هناك آلية لذلك ,3,2021-09-20
1644,1439784788198580229, @p_v219 المشكله مستمره ذ اكثر  شهر ، تم تغيير اكثر  متصفح واكثر  جهاز ومازالت نفس المشكله https://t.co/XuAYvTduhU,2,2021-09-20
1645,1439754065714597889, سلام   تدخل المحصن جرعه اولى!,0,2021-09-20
1646,1439750595347427328,"   
توصلني رساله: عذرا، الخدمه غير متاحه  الوقت الحالي.  

لاستخراج بدل فاقد  الخطوة الثالثه  بيانات الفقدان",0,2021-09-20
1647,1439748117755215872, سلام  اقدر ابصم   علشان ابشر,0,2021-09-20
1648,1439743170330468357, سلام  لدي مشكلة  طلب وثيقة بدل فاقد سجل اسرة بحيث عند خطوة تحديد الطقة والمدينة يظهر لي رسالة ( ان الخدمه غير متوفره  جميع فروع الطقه المختاره ) فما المشكلة لو تكرمتم ,0,2021-09-20
1649,1439740662446968834, @lilii1211 عندي موعد يوم الاربعاء   داوم او اجازة يوم وطني,23,2021-09-19
1650,1439739485655285761,   انا هويتي تهيه واخذت موعد تجديد البطاقة يوم الاربعاء وبس الحين مع اليوم الوطني اخاف اروح ع الفاضي اجازه  بيكونو موجودين او اجازه ياليت تردو علي سريع 😬👁👁,23,2021-09-19
1651,1439738181809737731,  التقديم للضمان الاجتماعي للمطلقة عن طريقكم,23,2021-09-19
1652,1439734227038244866," 

  انا متزوج جديد
وعند طلب اصدار سجل الأسرة  نظام أبشر تظهر لي هذا العباره اتى كم حل المشكله  
نأسف، أنت غير مؤ لاستخدام هذه الخدمة. لمزيد  المعلومات، يرجى زيارة مكتب الأحوال المدنية",23,2021-09-19
1653,1439733656378089479, كم يستغرق تغيير الاسم الاول وشكرا,23,2021-09-19
1654,1439733064775749639, @Rams4033  اسم ملاك لايزال موع,23,2021-09-19
1655,1439730266977841159," مع التحية والتقدير لكم
ماهي إجراءات تجديد الهوية الوطنية حيث أنني خارج المملكة للدراسة، وشكرا",23,2021-09-19
1656,1439727583336308736," 

لقيت اعلان مسابقة لصيدلية الدواء طالبين رقم السجل المدني  هو موع او عادي اقدر ادخله بالبيانات المطلوبة بشروط المسابقة! 
لانه اجباري مكتوب بالشروط https://t.co/76aw7sJx2A",23,2021-09-19
1657,1439725288036999168, ما يعطيني يقول انت غير مؤ,22,2021-09-19
1658,1439724678675849218, سلام  ه غرامه اذا طلعت بطاقة جديدة,22,2021-09-19
1659,1439723913412493314,   ..... عند تفويض شخص آخر لاستلام الهوية الوطنية  مطلوب احضار الهوية القديمة او ليس بشرط وجود الهوية الوطنية القديمة,22,2021-09-19
1660,1439723252683771905, سلام قبل اسبوع رحت لموعد هويه وطنيه جديده ولي تقريبا اسبوع ماوصلني شي  الجوال,22,2021-09-19
1661,1439716413942419464," وثقت الشهادة  شهر و نص ف ابشر..
و لين الان ما تعدلت فا السبب !",22,2021-09-19
1662,1439714418141581315," 

 
دخلت خدمة تسجيل المواليد  اساس اضيف مولود جديد ورفض يقول لا توجد لديك بيانات مولود جديد مسجلة 
ما الحل",22,2021-09-19
1663,1439713122240114689,"  
  اخرجت بدل فاقد و نفس اليوم طلبت تعديل الاسم باللغه الانجليزيه تعدل  ابشر ولكن لم يتم تعديله  بطاقة  ماالحل",22,2021-09-19
1664,1439712579178401794,  يلزم موعد عند تحديث كرت العائله !لزواج بنت,22,2021-09-19
1665,1439712045365178378, ماقدرت خاص تبي بيناتي عطيتها لكم هنا,22,2021-09-19
1666,1439711554463731726,   مغلق عندكم  ارسلها ,22,2021-09-19
1667,1439709195352354816, انا حجزت موعد بعد بكره  اروح  طول وه رسوم ولا ماه,21,2021-09-19
1668,1439708789389811714,  يلزي تجديد البطاقة واكنني غير محصن ومعاي كرت اعفاء  التلقيح بسبب مشاكل صحية  ،  تستقبلوني  الفروع لما احضر,21,2021-09-19
1669,1439701394177544196,  ماهي طريقة تجديد بطاقة العائلة للوالد  بعد زواج بنت  !,21,2021-09-19
1670,1439701352897253377, ماهي طريقة تجديد بطاقة العائلة للوالد  بعد زواج بنت  !,21,2021-09-19
1671,1439700674640596994,   تكرما كية استخراج شهادة وفاة بدل فاقد الكترونيا  حال يوجد لدي رقم الشهادة وتاريخ صدورها,21,2021-09-19
1672,1439699496796135429, شكرا طيب الاربعاء ه دوام,21,2021-09-19
1673,1439696224676982787, عندي كبيره  السن ومقعده وابغى اطلع لها بطاقة احوال وما عندها ابشر  الطريقه,21,2021-09-19
1674,1439695257000718340,  أقدر أطلع صلة قرابة بيني وبين جدي أو جدتي عن طريق أبشر أو  الطريقة بالضبط عشان عندي حالة وفاة,20,2021-09-19
1675,1439689053373353989," سلام  
انا جدي متو  يرحمه وكانت عنده هويه 
والان هي مفقوده 
وتقديم عسكري طلبوها ي 
لو اروح فرع  يطلعون صوره ها  
جدي ابو امي طبعاً
ردو",20,2021-09-19
1676,1439688955037900803," ضاعت هويتي و بلغت اني فقدتها ثم بعد فترة حصلتها قبل اروح موعدي و اسوي وحدة جديدة 
 ارفع البلاغ ",20,2021-09-19
1677,1439688038616080390," سلام  
انا جدي متو  يرحمه وكانت عنده هويه 
والان هي مفقوده 
وتقديم عسكري طلبوها ي 
لو اروح فرع  يطلعون صوره ها  
جدي ابو امي طبعاً",20,2021-09-19
1678,1439685868000878601, لاهنت شكرااا,20,2021-09-19
1679,1439685709443616770, شكراً 🌹,20,2021-09-19
1680,1439684731927474176,  ،  استطيع السفر خارج المملكه والهويه تبقا عليها شهر  الانتهاء,20,2021-09-19
1681,1439681540368314372,  اذا بستلم الهويه لازم اطلع موعد ولا اروح بدون موعد ,20,2021-09-19
1682,1439681140797882371, طيب وين  ف حسابي ف اي خانه,20,2021-09-19
1683,1439679206259138560,  يلزم الابلاغ عن الهويه التالفه قبل طلب اصدار هويه جديده بدل تالف او لا يلزم الابلاغ!,19,2021-09-19
1684,1439678982346129413,   لدي طالبه لم تتجاوز ١٨ عام جهزت الاوراق المطلوباستخراج هوية وطنيه  لاكن مطلوب تعبئة ناموذج  هو  مكتب  عند حضور الموعد ام يتطلب طباعه قبل الحضور واين اجد ناموذج طلب هويه,19,2021-09-19
1685,1439678313124007938," 
انا متزوج حديث، وتم توثيق عقد الزواج عن طريق وزارة العدل
لكن اذا حاولت اصدر سجل زواج عن طريق ابشر، يطلع غير مأ",19,2021-09-19
1686,1439676832463441929,  ماه اعلام وظايف نسائية عندكم قريب ,19,2021-09-19
1687,1439676310956163074,"   
اقدر اروح اغير الاسم بدون حجز موعد او لازم حجز",19,2021-09-19
1688,1439675637694861321, وسؤال ..قمت بالتبليغ عن الولاده للسفاره  وتم ابلاغي انه بيتحول للاحوال التبليغ حتى لا يكون ه مخالفه اذا عدت ثلاثين يوم... هذا صحيح ولا لازم ادفع غرامة تأخير ,19,2021-09-19
1689,1439674973367545870, المولود نعم حاليا داخل المملكه ...وطبعا دخل المملكه بتذكرة مرور  السفاره السعوديه,19,2021-09-19
1690,1439672227394375682,   .. ابغى اعرف  احجز موعد لإصدار هويه وطنيه لطالبه بسن ال١٦ ,19,2021-09-19
1691,1439671971910930433, طيب اختار موعد واحد لاصدار بدل فاقد وتجديد الهويه او  ,19,2021-09-19
1692,1439667703141343237," 
  
هويتي تنتهي 16/2 هـ  واقرب موعد تجديد يوم 21/2 راح تكون تهيه الهوية اقدر امر الاحول بدون موعد !",19,2021-09-19
1693,1439666944798568449,  بيدامون يوم الخميس او لا  ابي احجز موعد,19,2021-09-19
1694,1439664783637237774," @9arah11111   
هويتي تنتهي 16/2 هـ  واقرب موعد تجديد يوم 21/2 راح تكون تهيه الهوية اقدر امر الاحول بدون موعد !",18,2021-09-19
1695,1439663643570970625, افتحوو لنا ,18,2021-09-19
1696,1439663626021969927, اذا سويت حجز يكتب لي انت غير مؤ  تطبيق ابشر  .,18,2021-09-19
1697,1439657294296399877, متى يفتح تسجيل الوظائف ل الأحوال المدنية ل النساء .,18,2021-09-19
1698,1439654449396453377,    طريقة تحديث بياناتي عن طريق موقع  المدنية  و استطيع اصدار برنت اونلاين  عن طريق الموقع رجاءاً,18,2021-09-19
1699,1439653483213377545, لااستطيع ارسال رسالة عبر ,18,2021-09-19
1700,1439651213897838594,  حال فقدان بطاقة  واصدار بدل فاقد ،  يتم تغيير الصورة او تصدر  نفس الصورة القديمه ,18,2021-09-19
1701,1439650462274306051,  الاجراء اللي اسويه  اخذ معي البطاقه التالفه,17,2021-09-19
1702,1439650267901927428, ابغى احجز موعد لتعديل مهنه و لا يوجد خيار تعديل مهنه ،، ايش الحل,17,2021-09-19
1703,1439649057056636929," 
 
 الوالده لم تستطع تعريف البصمة عن طريق اجهزة  المدنية التشرة وذلك بسبب وجود مشكلة  موضع البصمة بسبب تحاليل السكرة المتكررة
لذا نرجو مساعدتنا بعمل موعد زيارة  الزل لتعريف بصمتها والاستفادة  خدمات ابشر وتوكلنا.",17,2021-09-19
1704,1439646018702823430,   ادارات الفروع مداومين ف اجازة اليوم الوطني ,17,2021-09-19
1705,1439643889657339911, تم ارسال البيانات  ,17,2021-09-19
1706,1439639107697774592, احوال العرضية الجنوبية وين ,17,2021-09-19
1707,1439637555402747905, ايش المتطلبات اللي اجيبها لتغيير المهنه ويحتاج حجز موعد  ابشر,17,2021-09-19
1708,1439637129550774274,  مو شغال عندك,17,2021-09-19
